Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2026/2/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
IDA blend,IDB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,4.476339817,,,5.60612011,,,,,5.387879848,,,,,,,,,,,,6.075900078,,5.924019814,,,,,,2.40031004,,,2.864370108,2.853530049,2.78797996,2.819999933,,,,4.030999899,2.865760088,3.434469938,4.925545794,4.015734911,3.316479921,4.403535491,3.736540079,3.030960083,3.330117052,3.719806834,3.143354702,2.727382533,3.340052093,,
Indonesia,IDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,2.788209915,,,,,,,,,,,,,,,,,0.871410012,,,,,0.998549998,1.004349947,1.078549981,1.072080016,,,,2.460030079,2.645689964,3.217999935,2.748470068,2.872819901,,3.044250011,2.901900053,3.525130033,2.81227994,3.189440012,3.407480001,3.359040022,3.288009882,3.583600044,1.210234525,1.053243825,0.994436461,0.964399078,1.015932213,1.032217507,0.86394335,1.275170882,,
IDA only,IDX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.568530083,2.565020084,2.662974954,2.43543005,,2.772030115,,,,3.090420008,2.95720005,2.840865016,2.965480089,2.912194967,3.233809948,3.384880066,3.598949909,3.255934954,3.534609914,3.50387001,3.238212226,3.293765654,3.156614387,3.082496249,3.215620239,,
Isle of Man,IMN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.361360073,3.572560072,4.415390015,4.324790001,,,3.613409996,3.352540016,3.188750029,3.142849922,,,3.278249979,3.377690077,3.79618001,3.867500067,3.844670057,3.898780232,4.114570141,4.254079819,4.305449963,4.363739967,3.897320032,4.29335022,4.629499912,4.098658142,,,
Not classified,INX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,4.486410141,4.616899967,4.608560085,4.686029911,,4.296490192,5.085319996,5.067609787,5.288129807,5.322209835,5.732019901,5.389530182,5.446539879,5.281700134,5.248370171,5.301209927,5.528820038,5.016160011,4.713019848,4.600560188,4.782670021,5.005630016,5.115560055,5.188710213,4.871620178,4.753920078,,4.287539959,4.133790016,4.132259846,4.087490082,4.104879856,4.204939842,4.482960224,4.518980026,4.547420025,4.715410233,5.458280087,6.15610981,6.048369884,5.771999836,5.707779884,5.231770039,4.735549927,3.624380112,3.658829927,3.377379894,3.30347991,3.22984004,3.1916399,2.904629946,,,,
"Iran, Islamic Rep.",IRN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,2.770339966,2.766720057,2.876679897,2.690340042,2.965569973,,5.416259766,,,,7.131400108,5.802050114,4.180530071,3.801609993,3.460190058,3.569910049,4.140920162,3.681299925,3.997210026,3.773910046,3.743530035,3.640460014,4.314620018,,4.081809998,3.537760019,,,4.22040987,4.030640125,4.071680069,4.484879971,4.363220215,4.296629906,4.056509972,4.289989948,4.596809864,3.913759947,3.842449903,3.709180117,3.484970093,2.938999891,2.852790117,2.61668992,2.629110098,3.173969984,3.459569931,3.619790077,3.240050077,3.204950094,,2.669980049,2.82443291,,
Iraq,IRQ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,3.857049942,,,2.423789978,,,,,,,,,3.551500082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.258629799,,,5.141580105,4.755579948,4.780620098,5.218349934,,6.78387022,6.434010029,6.431439877,6.705920219,7.298920155,7.245079994,7.161180019,7.338439941,7.195219994,6.944330215,7.036019802,7.189849854,6.944240093,6.789979935,7.582230091,7.448689938,7.641409874,7.457970142,7.432199955,7.583859921,7.563499928,7.601299763,8.58382988,8.209079742,7.289239883,,,
Israel,ISR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,5.113460064,5.659639835,5.753190041,5.663740158,5.564889908,6.30904007,6.388750076,6.812839985,6.760389805,6.351990223,6.683819771,6.672719955,7.643529892,5.841420174,5.265120029,4.298349857,5.440480232,5.169320107,5.181330204,5.318830013,5.677020073,6.137070179,,,,6.410309792,6.2084198,5.94367981,6.193840027,6.26308012,6.139249802,5.756519794,5.580649853,5.590340137,5.349450111,5.423820019,5.365610123,5.421430111,5.443270206,5.575419903,5.78606987,5.709070206,5.810910225,5.82047987,6.024849892,6.087769985,6.084090233,6.503039837,6.169089794,5.934969902,,,
Italy,ITA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,3.359060049,2.892100096,,,3.826319933,3.703079939,3.910510063,,3.771670103,4.154150009,,,,4.477739811,4.763589859,4.679019928,4.644199848,,4.582210064,,,,,4.723010063,4.423110008,4.308720112,4.439690113,,4.440949917,4.50165987,4.279940128,4.634150028,4.415200233,4.52655983,4.37003994,4.222929955,4.504630089,4.087629795,4.371880054,4.504159927,4.316259861,4.094309807,4.034810066,4.121920109,4.040269852,4.0542202,3.795490026,4.026629925,4.24093008,4.078430176,4.418029785,4.171189785,4.069829941,,,
Jamaica,JAM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,3.631439924,4.248970032,5.228789806,5.858329773,6.026519775,,,,,,,,5.391900063,4.603980064,,3.940860033,5.183979988,4.779160023,4.383069992,3.336659908,3.214030027,4.064189911,3.389080048,3.677730083,4.379539967,,,4.983469963,5.381030083,5.375229836,4.256849766,3.912549973,4.616419792,,5.49022007,6.191319942,6.198480129,6.370600224,6.266640186,6.112460136,6.251080036,6.015860081,5.455220222,5.314610004,5.260169983,5.413809776,5.163640022,5.380658282,5.631239891,5.35435009,5.65453694,5.513830185,
Jordan,JOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,3.63003993,3.297689915,2.387429953,2.486939907,3.557689905,3.763479948,3.534559965,3.679899931,3.681629896,5.081729889,,5.167679787,5.088540077,4.927959919,5.936950207,,3.284359932,3.29666996,4.047500134,5.643539906,,,,,,,7.476910114,6.364820004,,4.943669796,,,,,,,,,,,3.16850989,3.599005806,3.637160085,3.78372228,3.766924087,3.712721334,3.452820063,3.213059902,2.954619884,2.988460064,3.55303484,3.138370037,3.153000116,3.514863156,,
Japan,JPN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,3.578629971,3.926100016,3.957079887,3.954210043,4.569809914,4.747779846,4.737450123,4.790440083,4.950009823,4.961050034,4.956820011,4.939760208,4.723460197,,,,5.487939835,5.452839851,5.274350166,,,,3.367110014,3.569319963,3.4021101,,,3.297970057,3.378129959,3.460119963,3.400820017,3.408989906,3.466629982,3.426110029,3.314939976,3.276679993,3.279340029,3.27241993,,3.599519968,3.605279922,3.419450045,3.408750057,3.415299892,3.312210083,3.146430016,3.130579948,3.077820063,3.155339956,3.306289911,3.335639954,,,,
Kazakhstan,KAZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.034450054,3.923710108,4.373429775,,3.892570019,3.25661993,,3.029700041,,2.25590992,2.263530016,2.626780033,2.831389904,2.589459896,3.060719967,3.587354817,3.614340174,3.901637013,3.445648866,3.429039545,2.788579941,2.978100061,2.750819921,2.615950108,2.856970072,4.446203802,4.385693976,4.361853609,4.849840164,,
Kenya,KEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,3.929820061,4.476339817,4.650519848,5.065509796,5.60612011,5.744100094,5.136320114,,,5.387879848,5.923729897,5.678120136,5.438300133,4.580959797,5.199769974,6.013790131,,6.600550175,6.035719872,,6.570670128,6.075900078,6.029150009,5.924019814,,,,,5.323239803,5.186729908,5.206210136,6.171999931,6.494269848,6.796929836,7.335649967,7.049839973,,,,4.815489769,4.700129986,4.931210041,4.837210178,4.717299938,4.743500233,4.895180225,4.963089943,5.107619762,5.37359211,5.045748925,4.890402023,4.511018018,3.962293044,4.022423461,
Kyrgyz Republic,KGZ,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.588190079,6.156429768,4.902609825,,4.919630051,4.08521986,3.50838995,3.854180098,4.445459843,4.475419998,4.622439861,4.873839855,5.549860001,6.467000008,5.913189888,6.232679844,5.818830013,6.79061985,7.384230137,6.780200005,5.531599998,5.985509872,6.586150169,6.026189804,5.552670002,5.0802598,5.733160019,5.166679859,7.168843822,6.826946808,,
Cambodia,KHM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.259070039,,1.648699999,1.655060053,1.628630042,,1.560369968,,,1.364230037,,1.385769963,1.248729944,1.208879948,1.230620027,1.576480031,1.44690001,,,,1.603369951,2.133453879,2.24764625,1.962326918,1.957932796,2.180912834,,
Kiribati,KIR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,5.926809788,5.275529861,,,3.876630068,,,,,,,,,,,,,,,,,,,,,,,,,9.705590248,10.04244041,11.64916992,,,,,,,,,,,12.499488,12.09029426,11.51313604,10.7683902,11.64647338,11.47616495,12.92041949,14.51974135,16.23037561,13.98715169,14.78603128,16.39053,,
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,3.965029955,,2.641129971,,2.1979599,,1.998450041,2.303869963,,,2.576410055,,,4.020569801,3.322669983,4.740389824,4.421549797,3.920510054,3.790990114,3.971349955,3.831449986,4.059259892,4.193809986,,,2.545540156,2.497065273,2.492001454,3.262058572,2.853075038,2.549380064,3.000761475,2.77100328,3.035249838,2.728895664,3.105686356,2.783790112,3.557961553,3.497261716,,
"Korea, Rep.",KOR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,3.414040089,3.739180088,3.220750093,2.680219889,,2.089250088,2.754570007,2.426419973,,3.018830061,3.458739996,2.898629904,6.329669952,4.315380096,4.005320072,3.986449957,3.635940075,3.374239922,2.747370005,3.062629938,3.03873992,3.489249945,3.577889919,3.69698,3.01831007,2.93543005,,,3.368139982,3.369290113,,,,,,,,,,,,,,,,4.454239845,4.333099842,4.328239918,4.458079815,4.684659958,4.801720142,4.866270065,5.814469814,,,
Kuwait,KWT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,3.287339926,2.815749884,3.303689957,3.521600008,2.135540009,3.115080118,3.368669987,4.081850052,3.428560019,2.791019917,2.719140053,3.03350997,5.090270042,5.148880005,5.007619858,5.400839806,,,,,,14.19882965,,,,5.859610081,5.582630157,,,,6.585830212,6.551109791,,5.535069942,4.738339901,3.759979963,,,,,,,,,,5.955939588,6.354442222,6.391652568,6.727895514,6.245130349,7.762467065,6.582365,5.026260831,6.435926679,
Latin America & Caribbean (excluding high income),LAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.602309942,3.620980024,3.659955025,3.844680071,3.750370026,3.458904982,3.943514943,4.250035048,4.128210068,4.272805214,4.725250006,5.206444979,4.717059851,4.605165005,4.883480072,4.904264927,4.84877491,4.760634899,4.470593366,4.466515064,4.461453475,4.510690212,4.54901955,4.087174673,3.833159924,3.827148896,,
Lao PDR,LAO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.334569931,,,,2.429749966,2.130199909,,,1.503690004,1.990280032,2.825220108,,2.413000107,2.414089918,2.958790064,3.078419924,2.27854991,1.654850006,1.709789991,1.708019972,1.821470022,3.233809948,2.937809944,2.736897879,2.774429761,2.497972614,2.33501229,2.122013937,1.915972732,1.859491769,1.460834404,1.233751604,,
Lebanon,LBN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66652,1.93125999,2.224630117,2.084670067,,,,,2.841480017,2.552710056,,2.640949965,2.646189928,2.779759884,2.583570004,2.014790058,1.765709996,1.613309979,1.652519941,2.14902997,2.433969975,,,2.178202708,2.216068444,2.616525123,2.519572506,2.43541856,,1.331514276,1.504163611,1.2249087,
Liberia,LBR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,6.994840145,,6.259059906,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.701660037,,,,1.777119994,1.690780044,2.200050116,2.115874682,2.114796842,2.663300037,2.503910065,2.165081939,2.136014151,2.423599958,2.276096007,2.266525623,,
Libya,LBY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,4.636509895,4.123829842,,,,,,,,,,,,,,,,,,,,,,2.264169931,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,5.538790226,,,,4.154679775,,,,,,,,6.532380104,,,,5.528940201,5.449940205,,5.707330227,,3.534490108,3.436460018,4.238959789,4.696690083,,4.483530045,3.067660093,3.482899904,3.598819971,3.290980101,3.876610041,3.891429901,3.880880117,5.209579945,3.627315221,3.332760096,3.272660017,3.615170002,5.861977463,4.642350197,2.742120028,3.847000187,
Latin America & Caribbean,LCN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.985085011,,,3.278179884,3.754505038,3.757070065,3.844680071,3.883855104,3.535049915,3.735314965,,3.916719913,4.083010197,4.606090069,5.463550091,4.600289822,4.149370193,4.768290043,4.878550053,4.690569878,4.447491575,4.414088402,4.407695055,4.461453475,4.510690212,4.53030931,4.087174673,3.847229616,3.760647738,,
Least developed countries: UN classification,LDC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.459810019,2.565020084,2.564979911,2.349504948,,2.463429928,2.535385013,2.56340003,,2.723119974,2.796604991,2.721950054,2.853460073,2.637569904,3.204280019,3.243739963,3.25902009,2.928765059,3.05208993,3.198354959,2.910740466,3.064978439,3.070851664,2.891687446,3.201497258,,
Low income,LIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.641530037,2.646094918,2.70720005,,,2.812619925,,,,2.554339886,,2.497794986,2.853460073,2.566405871,2.850709915,2.853460073,3.236831372,2.687190056,2.76899004,3.198354959,3.238212226,3.293765654,3.509916851,2.979707838,,,
Liechtenstein,LIE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.46013999,2.433330059,,2.053809881,1.921190023,2.048369884,,,2.556040049,,,,,,,,,,,,,,
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,3.316400051,,2.74454999,,,,2.567430019,2.704169989,2.442209959,2.558500051,2.39060998,2.165260077,2.576139927,2.805419922,2.644330025,2.826359987,2.755160093,2.410929918,2.915580034,,,3.108530045,2.957600117,3.343600035,,3.051419973,,,,,,,,,,,2.055900097,1.66178,1.742920041,1.453420043,1.564589977,1.858590007,2.109980106,3.229290009,2.593169928,1.987810016,,1.557923922,1.506505796,1.203972187,1.827745716,,
Lower middle income,LMC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.923650026,2.535440087,,,,2.795300007,3.188750029,3.273175001,,3.805170059,3.619505048,3.655845046,3.689617926,3.781251248,4.438949513,3.667111664,3.895575755,3.92909503,3.733449936,3.699609995,3.407486491,3.652873604,3.312815363,3.195622577,3.426170111,,
Low & middle income,LMY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.436789989,3.242324948,3.278519988,3.073750019,,3.198390007,3.43838501,3.492980003,3.413269997,3.634665012,3.914900064,3.502229929,3.653580123,3.637160085,3.721709967,3.695219994,3.757120721,3.837867752,3.733449936,3.699609995,3.575943143,3.911760092,3.647769928,3.447768881,3.514800072,,
Lesotho,LSO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,4.641550064,4.526509762,4.866559982,4.234240055,,,,,,,,,10.09694004,6.428410053,7.088580132,,,7.216639996,6.202280045,,,,8.577030182,7.025430202,8.64097023,,11.36400986,,12.49934959,10.09154987,9.365050316,10.10044956,13.21957016,11.10900974,12.07966042,11.27128029,,12.32874012,,,,,,,7.642720557,7.552474112,8.155320168,7.283609867,,,,,7.290113556,6.622530661,
Late-demographic dividend,LTE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.814640045,3.784224987,,3.926440001,4.133790016,3.853990078,3.849430084,3.956864953,4.220969915,4.079349995,3.93859005,3.891489983,4.261039972,4.22755003,4.796509981,4.539659977,4.073550224,4.389280081,4.441089869,4.629459858,4.470389843,4.364200115,4.417870045,4.421705008,4.267799854,4.446203802,4.423176978,4.313729763,4.001279831,,
Lithuania,LTU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.913140059,4.762879848,4.73458004,4.817810059,5.423830032,6.089570045,,,5.836440086,5.790939808,5.106709957,5.1479702,4.876989841,4.836530209,4.591599941,4.836490154,5.569419861,5.368800163,5.154699802,4.782320023,4.624169827,4.507669926,4.216460228,4.0114398,3.812360048,3.856280088,3.941550016,4.473480225,4.239779949,4.252850056,,,
Luxembourg,LUX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,2.300260067,2.855060101,2.740799904,2.812350035,,3.4230299,3.614629984,3.693799973,4.339330196,4.402780056,4.552020073,4.687980175,5.275619984,3.319669962,,,3.789819956,4.08302021,4.014319897,3.872380018,,,,,,3.659090042,3.476819992,,,,,3.539730072,,,,,,,,,,,3.87816,,3.855690002,3.767920017,,3.48645997,3.66211009,3.736069918,3.853499889,3.719890118,3.705990076,,,
Latvia,LVA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.577790022,3.864150047,4.301350117,,,,5.416940212,5.667729855,5.967750072,5.697899818,5.408549786,5.561019897,5.789110184,5.29445982,5.046840191,,4.944900036,4.890590191,5.636710167,5.677289963,5.143559933,5.243159771,6.83852005,7.249629974,5.474790096,5.466700077,4.823500156,4.529059887,4.394309998,4.586750031,4.997499943,4.767529964,4.319200039,,,
"Macao SAR, China",MAC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.350049973,3.336649895,3.314389944,2.71446991,2.842959881,2.780169964,2.23348999,2.277879953,2.193860054,2.043450117,2.196409941,2.533230066,2.618489981,2.675280094,3.325160027,2.050489902,2.048530102,3.002470016,3.099529982,2.709490061,2.733409882,3.065439939,6.389480114,5.106979847,6.057069778,3.501830101,,
St. Martin (French part),MAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,4.671689987,4.275489807,5.212709904,6.027120113,6.084249973,6.20182991,6.315480232,5.104859829,5.689260006,6.122680187,6.174670219,5.190130234,5.102169991,5.259280205,5.162139893,4.577819824,4.757329941,4.510489941,4.303160191,,4.824969769,,4.734809875,,,4.59939003,4.62526989,,,,,,,,,4.853390217,4.831190109,,,5.552948386,,5.482760366,5.133369044,5.085301974,4.73564982,4.960227135,5.003256721,6.284282636,5.642734013,5.912246741,6.020969288,,
Monaco,MCO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88102001,0.957539976,,,0.913609982,,,1.064560056,1.082229972,1.212409973,1.208819985,1.195269942,1.255370021,,,,1.266680002,,,,,1.354310036,1.31735003,1.589890003,1.780040026,1.334400058,1.021860003,,1.371260047,1.458160043,,1.158969998,,1.419260025,1.171059966,1.732239962,,
Moldova,MDA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.896639824,,,4.662559986,4.486390114,4.846849918,5.497910023,5.424890041,6.771039963,7.162700176,7.498990059,8.293370247,8.237270355,9.509759903,7.592299938,7.136380196,6.983389854,5.909755165,6.338069916,5.766654059,5.67208004,5.710169792,5.538879871,6.225769997,6.601260185,5.824059963,6.110539913,6.625470161,,
Madagascar,MDG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,3.217370033,2.711149931,2.673759937,2.516680002,3.25500989,5.053949833,,3.97033,3.357110023,2.879909992,2.32178998,1.989009976,2.204519987,2.071460009,,,,,,,,1.775449991,,,,1.538460016,1.588790059,2.405009985,2.438689947,2.70720005,2.231790066,2.610949993,2.812619925,3.309639931,2.830970049,2.902740002,2.554339886,2.825129986,2.288561511,2.381680012,2.340670109,1.776939988,2.381230116,2.210119963,2.687190056,2.701374167,2.844099998,3.013383899,3.254433851,3.198075421,3.06772823,3.047703867,,
Maldives,MDV,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.791860104,5.324069977,4.661600113,5.016839981,4.64523983,4.417880058,4.470290184,5.081689835,3.633280039,3.080729961,3.34085989,3.388299942,3.088589907,3.868599892,3.661230087,3.822685599,3.856817798,4.123569448,5.847607931,4.613797475,4.673443154,5.167063747,,
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,3.84899497,4.789969921,4.336704969,,,4.575530052,5.167679787,5.447175026,5.221489906,5.517449856,,5.330060005,,,4.03414011,,,,,,,4.185309887,,,,,,,,5.021100044,,4.145884991,,4.22755003,,3.709180117,,3.572300087,3.78372228,,3.712721334,4.233115077,4.038320065,3.751430035,3.860209942,3.984179974,,4.301239967,,,
Mexico,MEX,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.282010078,2.324980021,2.548000097,3.005019903,,3.477070093,3.497469902,,,3.178380013,3.36164999,3.808700085,4.031340122,4.243070126,4.832620144,4.512040138,4.633950233,4.493169785,4.479219913,4.606090069,4.949339867,4.936950207,4.904059887,4.883480072,4.508580208,5.068089962,5.050879955,4.757959843,4.397520065,4.139450073,,4.499670029,4.238230228,4.065859795,,,
Marshall Islands,MHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8498497,,,8.19519043,11.84412956,,,,,,,,,,,,,,,,9.882089615,13.83503745,15.18244117,7.700880051,,,
Middle income,MIC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.887419939,3.509799957,3.708379984,3.208319902,3.382760048,3.40012002,3.547470093,3.648390055,3.560179949,3.938780069,4.368939877,3.709180117,3.842619896,4.018030167,4.391879761,3.898780232,4.096500158,4.081140041,3.925788731,3.855027607,3.829859972,3.943741006,3.647769928,3.505653931,3.514863156,,
North Macedonia,MKD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.733449936,4.630569935,4.52628994,4.271230221,4.303110123,,,,,,3.300149918,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,,,,,,,3.559590101,,3.470659971,3.447940111,3.278850079,,,,2.435369968,,,,,,,,,,,,2.649590015,2.231839895,2.971560001,2.658449888,2.896229982,3.805599928,3.859220028,3.52218008,,,3.403559923,3.869040012,3.343889952,3.754230022,3.479490042,3.284650087,3.648190022,3.801520109,3.094779968,3.789769888,3.55817008,3.555049896,3.954459906,4.363709927,4.045122275,4.184650942,,
Malta,MLT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,6.15196991,5.549990177,5.26970005,4.493100166,4.422210217,3.831890106,3.897609949,3.348829985,3.153640032,,2.865329981,2.854079962,3.314690113,3.078720093,3.248339891,3.105720043,3.16531992,3.338239908,3.58874011,3.831419945,3.920300007,4.314099789,,,,,,4.185369968,,,,4.157440186,,4.430260181,,,5.959939957,5.474299908,5.047810078,6.207980156,7.577710152,6.247889996,7.406720161,6.849730015,4.913529873,4.955709934,4.342810154,,4.79941988,,4.930890083,4.719739914,,,
Myanmar,MMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,,,,,,,,,,,,2.865099907,3.27380991,,1.987390041,1.726189971,1.637820005,1.643659949,,,,,,,,,,,,,,,,,1.202479959,,,,,,,,,,,,,,,,0.787440002,,,,,,2.166529894,1.992490053,1.999760032,,,,,,
