Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2026/2/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Haiti,HTI,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.75,66.419,66.087,65.753,65.417,65.08,64.623,64.164,63.702,63.237,62.77,62.983,63.196,63.408,63.619,63.83,64.191,64.551,64.909,65.265,65.62,65.759,65.721,65.819,65.869,65.868,65.882,65.922,65.934,65.825,65.199,65.704,64.798,64.487,63.968,63.93
Hungary,HUN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.541,51.241,51.119,51.058,50.996,50.929,50.875,50.836,50.819,50.908,51.157,51.479,51.765,51.966,52.184,52.322,52.408,52.307,52.176,51.562,51.99,52.234,52.869,53.523,55.011,56.212,57.297,57.834,58.297,58.472,58.446,59.115,59.856,60.61,60.66,60.578
IBRD only,IBD,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.04333558,66.83439304,66.64232817,66.29919016,66.15344871,65.99938027,65.73097851,65.55529322,65.39226713,65.39138787,65.17596832,64.92864917,64.65554824,64.46462218,64.3508303,64.19827714,63.84934325,63.62820299,63.26127044,62.91962072,62.53761674,62.31339782,62.02347108,61.70508202,61.49031658,61.31131046,61.08339792,60.80078663,60.58233996,60.34891042,58.59887876,59.63281677,59.93983892,60.35684402,60.33607471,60.14048941
IDA & IBRD total,IBT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.73931668,66.58505555,66.43617204,66.15307518,66.05083251,65.90609972,65.70464031,65.57751037,65.45184319,65.44869315,65.26064798,65.04713624,64.81367708,64.64709805,64.5425974,64.39159262,64.07011354,63.85918118,63.52966204,63.25561016,62.94840531,62.76296172,62.44474384,62.22775541,61.96915978,61.801183,61.56872844,61.31464328,61.11132188,60.90264776,59.40710795,60.25578666,60.58310716,61.06590423,60.99555702,60.84902941
IDA total,IDA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.30236151,65.41578126,65.47783824,65.48041026,65.58313862,65.48502509,65.58675486,65.67619505,65.71429846,65.69896356,65.62730393,65.55596437,65.48743252,65.41833629,65.3464025,65.19498055,64.97836027,64.79765341,64.60638353,64.58667828,64.55503318,64.4990866,64.05268628,64.20315336,63.7597814,63.61199065,63.33985605,63.1643256,62.98825376,62.83812945,62.18808293,62.36451099,62.70513406,63.42897049,63.17046187,63.14884795
IDA blend,IDB,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.60981062,64.96714875,65.21384578,65.20116864,65.37969009,65.1071727,65.33207252,65.60810205,65.46199278,65.50729588,65.47120174,65.37756568,65.29009475,65.24097331,65.19435795,64.93555235,64.69520726,64.60331791,64.47193652,64.59018096,64.64385886,64.52175469,64.68102926,64.78897879,64.62851713,65.10362344,65.04502602,64.76553862,64.46772066,64.5136141,63.73267502,64.6230647,65.09352198,65.61533057,65.63348539,65.64203109
Indonesia,IDN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.365,65.946,66.316,65.625,66.798,66.834,66.87,66.338,66.93,67.221,67.756,67.129,65.977,65.671,65.675,64.399,64.208,66.227,66.373,66.047,66.583,66.913,67.416,66.757,66.624,66.578,66.314,66.694,67.652,68.238,67.401,65.868,67.018,67.899,67.927,67.965
IDA only,IDX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.66077374,65.64920815,65.61522872,65.62555766,65.68888379,65.68164547,65.71977166,65.71190783,65.84706317,65.80004509,65.70989752,65.6507746,65.59252839,65.51294969,65.42777919,65.33424643,65.13067795,64.90253367,64.67924013,64.58477326,64.50659488,64.48671764,63.71024386,63.88415024,63.28771454,62.804103,62.42069677,62.30463722,62.19628822,61.94415065,61.36603653,61.16388208,61.43698779,62.22429242,61.80339456,61.76610655
Isle of Man,IMN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.937,57.966,57.997,58.027,58.063,58.395,58.729,59.066,59.404,59.743,60.079,59.923,59.765,59.606,59.445,59.289,58.345,57.418,56.511,55.627,54.766,54.131,53.509,53.364,53.206,53.031,52.852,52.671,52.482,52.284,51.547,52.522,53.587,54.697,55.639,55.658
Not classified,INX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.49,60.917,60.182,60.783,61.298,61.718,62.928,62.393,63.325,63.726,64.358,64.462,64.428,64.31,64.364,65.665,66.086,66.617,65.939,64.083,62.597,61.927,61.589,61.905,61.705,61.779,62.119,61.921,62.142,62.312,61.09,63.546,64.444,66.184,65.014,64.844
"Iran, Islamic Rep.",IRN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.142,46.781,46.307,45.796,45.226,44.599,43.931,43.932,43.95,44.012,44.133,44.327,44.572,44.959,45.506,46.119,45.293,44.434,42.271,43.032,42.296,40.616,41.768,41.15,40.889,41.941,43.165,44.235,44.39,44.027,41.359,41.043,40.562,41.517,41.266,40.965
Iraq,IRQ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.462,42.452,42.377,42.364,42.355,42.329,42.315,42.26,42.205,42.151,42.096,42.041,41.987,41.932,41.877,41.823,41.768,41.714,41.568,41.423,41.278,41.132,40.987,41.956,42.93,43.04,43.15,41.89,41.244,40.522,40.307,39.663,41.478,41.628,41.556,41.533
Iceland,ISL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.681,72.743,73.251,72.915,73.177,75.669,74.382,73.525,75.006,76.268,77.862,77.779,76.72,77.229,76.311,75.73,76.89,77.159,76.416,74.829,74.685,74.187,74.278,74.897,75.968,76.677,77.416,76.892,75.978,75.698,73.555,73.413,74.468,74.748,75.153,74.926
Israel,ISR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.823,59.019,59.487,60.885,61.718,62.124,61.434,61.025,60.445,60.772,61.353,61.334,60.562,60.879,61.369,61.799,62.222,62.772,62.811,62.874,63.257,63.036,65.26,65.111,65.62,65.55,65.635,65.491,65.432,64.996,63.406,63.319,64.738,65.055,65.494,65.489
Italy,ITA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.073,50.334,48.522,47.988,47.242,46.868,47.275,47.296,47.566,47.798,47.818,47.882,48.244,48.624,49.489,48.916,48.88,48.578,48.921,48.283,47.994,47.882,48.809,48.494,48.731,48.621,49.164,49.501,49.621,49.589,48.218,48.443,49.034,49.8,49.588,49.302
Jamaica,JAM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.238,70.891,70.555,70.204,69.816,69.396,68.947,68.464,67.968,67.235,66.669,66.113,65.761,65.4,65.361,65.177,64.94,64.67,64.385,62.175,60.491,60.816,60.731,61.843,62.549,65.496,64.922,65.674,65.484,66.967,64.834,65.694,67.654,69.469,69.443,69.566
Jordan,JOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.339,39.507,39.401,39.442,39.462,39.441,39.468,39.458,39.448,39.431,39.4,38.8,38.4,37.4,37.849,38.3,37.7,39.8,39.5,40.1,39.5,39,38,37.1,36.4,37.659,38.935,40.226,39.176,39.242,39.947,38.67,38.555,40.123,40.006,40.052
Japan,JPN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.392,63.794,63.989,63.809,63.609,63.419,63.488,63.674,63.329,62.847,62.442,61.993,61.234,60.766,60.42,60.418,60.423,60.395,60.155,59.864,59.579,59.249,59.012,59.245,59.443,59.499,59.986,60.444,61.446,62.008,61.947,62.053,62.502,62.9,63.3,63.448
Kazakhstan,KAZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.948,70.356,70.586,71.011,71.659,72.062,71.914,71.678,71.645,71.425,70.958,70.425,70.11,70.02,69.86,69.45,69.68,70.39,71.12,71.022,70.924,70.825,70.726,70.627,70.528,70.429,70.33,70.23,70.13,70.08,69.2,69.36,70.196,70.401,70.587,67.77
Kenya,KEN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.995,72.938,72.879,72.813,72.742,72.67,72.603,72.535,72.467,72.391,72.512,72.633,72.753,72.873,72.993,73.113,73.232,73.351,73.469,73.587,73.705,73.823,73.94,74.057,74.173,74.289,74.405,72.306,70.103,67.803,67.081,67.462,67.503,67.463,67.418,67.385
Kyrgyz Republic,KGZ,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.202,60.548,62.891,65.541,69.309,70.455,69.519,68.143,68.046,67.689,66.997,66.292,66.447,65.504,64.606,64.814,64.498,63.364,62.286,62.06,62.342,63.299,61.505,58.5,59.18,59.511,59.215,56.868,58.46,58.869,57.31,59.025,59.182,56.921,57.475,57.366
Cambodia,KHM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.974,79.936,79.919,79.944,80.512,80.497,80.516,80.548,80.543,80.432,80.429,80.426,80.423,80.42,80.624,80.826,81.027,81.226,78.939,82.016,84.751,85.439,82.987,80.219,80.293,79.603,81.735,81.409,81.911,82.422,82.238,79.51,82.338,82.348,82.373,82.392
Kiribati,KIR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.379,60.107,60.394,60.411,61.13,61.46,61.669,62.022,60.213,60.179,60.754,61.11,61.617,61.113,61.816,61.558,61.463,61.317,60.813,60.224,60.334,60.636,60.928,61.4,62.277,62.58,62.626,62.91,62.757,62.994,62.274,62.55,63.794,64.266,64.465,64.351
Kuwait,KWT,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.946,64.104,63.361,63.852,65.874,67.251,67.322,66.798,66.338,66.027,65.932,66.088,66.499,67.133,67.927,68.302,68.084,67.887,67.937,68.218,68.7,69.701,70.724,71.329,71.845,72.324,72.704,73.388,73.568,73.328,69.199,70.585,74.352,73.971,73.559,73.365
Latin America & Caribbean (excluding high income),LAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.22995366,62.34763345,62.6323933,63.01463341,63.26972455,63.47918595,62.94612664,63.74324085,63.89976805,63.92744256,63.78042257,63.83695785,63.9689887,64.243853,64.5959815,64.89363897,65.03125606,64.85217414,64.71445575,64.99189239,64.41212114,63.98799906,64.12890132,63.85590344,63.55026048,63.71960621,63.68740578,63.84666357,63.96685531,64.24395567,60.16467998,62.78489455,63.45647954,63.3615175,63.44737013,63.36738573
Lao PDR,LAO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.465,62.44,62.392,62.336,62.239,62.159,62.077,61.99,61.951,61.849,61.772,61.695,61.614,61.528,61.434,61.326,61.189,61.07,60.945,60.825,60.682,60.547,60.411,60.272,60.14,60.016,59.898,59.782,60.989,62.207,62.912,64.618,66.001,65.99,65.989,66.087
Lebanon,LBN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.845,44.833,44.601,44.451,44.341,44.263,44.081,44.118,44.095,44.169,44.197,44.167,44.14,44.117,44.02,43.813,43.606,43.4,43.854,44.308,44.764,45.22,45.677,46.135,46.594,47.053,47.513,47.973,48.433,48.894,47.448,45.518,43.4,43.424,,
Liberia,LBR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.318,77.33,77.308,77.28,77.246,77.21,77.179,77.152,77.132,77.113,77.097,77.084,77.074,77.071,77.075,77.085,77.102,77.121,77.12,77.112,77.107,77.022,76.962,76.981,76.982,76.965,76.937,76.91,76.873,76.823,76.093,76.339,76.686,76.647,76.611,76.582
Libya,LBY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.546,45.56,45.584,45.623,45.686,45.78,45.912,46.078,46.285,46.528,46.571,46.448,46.408,46.445,46.534,46.648,46.969,47.458,47.917,48.367,48.804,49.037,49.153,49.312,49.395,49.401,49.373,49.329,49.275,49.201,45.021,45.463,48.725,48.507,48.266,47.963
St. Lucia,LCA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.048,63.02,63.134,63.247,63.361,63.474,63.587,63.7,63.813,63.925,64.038,64.15,64.447,64.743,65.038,65.332,65.625,65.916,66.207,66.496,66.783,67.07,69.03,69.25,69.28,69.31,69.339,69.369,69.88,68.799,53.739,65.499,69.156,68.564,68.23,68.265
Latin America & Caribbean,LCN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.69856027,61.87759539,62.18149564,62.55673391,62.80157575,63.04033181,62.58411058,63.33265294,63.49386958,63.48017451,63.32092498,63.37332683,63.42763943,63.65926988,64.04061528,64.37645618,64.56753,64.41585835,64.3247699,64.52998705,64.0553694,63.71132317,63.84837937,63.58232415,63.30341667,63.41814906,63.34718365,63.45170187,63.53174042,63.67160112,59.45918007,61.87663585,62.6943902,62.64180465,62.79033789,62.71405538
Least developed countries: UN classification,LDC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.46653943,66.53825441,66.57639616,66.56177604,66.60998089,66.695229,66.72400435,66.72873496,66.73974638,66.73394398,66.70092412,66.68019606,66.65157507,66.60600344,66.57074047,66.51809629,66.37450614,66.24002748,66.04798839,65.96758016,65.88247962,65.86531583,65.1355149,65.27023967,64.56785702,63.96706431,63.57274143,63.47459542,63.43826836,63.24615912,62.79208782,62.67749594,62.9866711,64.01549933,63.55272121,63.54227062
Low income,LIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.71500761,68.76312149,68.74855659,68.59756196,68.49868555,68.51514955,68.49734577,68.4331391,68.37220204,68.32020443,68.24027687,68.07396791,67.86232393,67.64380476,67.44892717,67.21456087,66.77948244,66.30208351,65.90012567,65.56895475,65.24585329,65.43669437,64.05849396,64.73602793,63.95365434,63.28780028,62.87857029,62.41302703,62.23941743,61.99357107,61.42092414,61.24165552,61.51715796,63.71085697,63.34894031,63.23778607
Liechtenstein,LIE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.45,59.057,56.62,56.72,57.04,54.88,55.4,55.24,58.82,57.31,55.57,55.343,55.116,54.889,54.662,54.435,54.207,53.979,53.751,53.523,53.295,52.867,52.57,52.053,51.599,53.669,53.725,53.991,51.721,52.249,50.495,49.836,49.727,47.4,48.6,48.517
Lower middle income,LMC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.25856393,60.31548221,60.36620941,60.41781644,60.52281964,60.60391556,60.79486592,60.96323323,61.11070156,61.29918838,61.35208601,61.25951233,61.06963139,60.98945388,60.92955723,60.8439796,60.34854289,59.90265286,59.4041235,59.03246179,58.67582392,58.30141884,57.91007415,57.81876509,57.66940802,57.57421451,57.41483721,57.19802015,57.04823968,56.92637579,56.02048675,56.82797414,57.71027024,58.361945,58.762005,58.76381106
Low & middle income,LMY,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.91932793,66.75999472,66.63132671,66.41161575,66.38346208,66.2467133,66.07027399,65.98058251,65.87427249,65.74999192,65.54809951,65.34759816,65.09216047,64.92460478,64.77677304,64.58850523,64.22250952,63.96053308,63.57206295,63.28936002,62.92998736,62.71558882,62.36511041,62.133176,61.86929603,61.7124464,61.48411875,61.23922232,61.04800464,60.87623159,59.37861434,60.26024277,60.58295808,61.09305633,61.02001819,60.88179693
Lesotho,LSO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.671,73.666,73.638,73.587,73.513,73.423,73.328,73.214,73.072,72.92,72.408,71.89,71.366,70.836,70.301,69.759,69.213,68.661,68.103,67.541,66.973,66.4,65.822,65.24,64.017,62.776,61.517,60.243,58.955,57.655,57.107,56.797,57.501,57.46,57.421,57.117
Late-demographic dividend,LTE,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.14062311,73.82653025,73.46716409,73.02858556,72.59449925,72.25347125,71.72134561,71.32236538,70.90903706,70.78276705,70.39938509,70.1759033,70.00701029,69.7755271,69.62860112,69.5113058,69.30171495,69.14625899,69.02375669,68.87649972,68.589946,68.53297491,68.23473114,67.88319193,67.68918472,67.50840235,67.20463492,66.86151527,66.53898181,66.21159703,64.4888692,65.5953693,64.98707436,64.95009005,64.41577665,64.06515943
Lithuania,LTU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.837,66.145,65.409,64.643,63.923,63.253,62.55,61.784,60.992,61.185,60.184,58.784,58.022,59.974,57.008,56.157,55.137,55.423,55.787,56.536,56.629,57.403,57.746,57.991,58.934,59.15,60.305,60.612,61.544,62.069,62.658,62.301,62.748,62.886,63.104,62.918
Luxembourg,LUX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.757,51.979,52.959,52.302,52.198,50.339,50.96,51.242,51.42,52.254,53.417,53.167,54.237,53.56,54.416,55.132,55.149,55.189,55.223,57.457,57.054,56.887,58.202,58.529,58.978,59.869,59.107,58.737,59.291,60.041,60.103,61.482,60.942,61.538,61.764,61.502
Latvia,LVA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.667,60.606,61.571,61.289,60.717,60.44,60.068,59.434,59.02,57.697,56.151,56.414,57.761,56.897,57.196,57.199,58.948,60.199,61.513,60.074,58.818,58.497,59.677,59.311,59.234,60.036,60.347,60.786,61.339,61.086,61.565,60.077,60.935,60.985,60.838,60.519
"Macao SAR, China",MAC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.846,58.279,58.244,60.171,61.834,63.287,64.55,65.63,65.415,65.717,65.52,64.912,64.133,61.701,62.704,63.911,65.85,68.597,69.757,69.968,69.986,70.867,70.739,70.859,71.403,70.806,70.062,69.862,70.082,69.789,68.672,68.924,66.648,67.971,68.278,67.848
St. Martin (French part),MAF,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.239,51.211,51.27,51.316,51.258,51.353,51.275,51.332,51.295,51.314,51.322,51.27,50.69,50.673,50.657,50.64,50.623,50.607,50.59,50.1,49.61,49.16,48.41,48.31,48.06,47.47,46.55,45.5,45.83,46.161,44.539,45.3,44.3,44.224,44.129,43.941
Monaco,MCO,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.443,58.851,59.148,59.28,59.405,59.377,59.635,59.539,59.864,60.025,59.912,57.946,57.225,57.248,55.113,54.815,58.093,58.846,59.587,60.685,63.37,64.395,64.787,65.249,69.265,70.215,69.907,68.331,67.053,69.332,69.68,72.51,72.531,70.787,72.159,72.29
Madagascar,MDG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.239,86.205,86.151,86.104,86.082,86.078,86.104,86.148,86.204,86.262,86.314,86.363,86.475,86.497,86.513,86.503,86.533,86.548,86.547,86.529,86.492,86.434,86.358,86.268,86.16,86.042,85.83,85.647,85.496,85.366,84.589,85.032,85.448,85.465,85.475,85.495
Maldives,MDV,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.52,49.878,50.236,50.594,50.952,51.31,52.01,52.709,53.408,54.105,54.8,54.501,54.202,53.902,53.602,53.302,53.002,52.701,52.4,52.099,52.789,53.477,54.164,54.849,55.532,56.214,56.893,59.181,61.431,63.632,58.304,59.784,63.424,63.327,63.204,63.501
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.27795645,48.33293814,48.35104236,48.26528286,48.30149352,47.8031897,47.84229145,47.96825617,47.77628094,48.08449828,47.97429601,47.6892492,47.33106179,47.5148079,47.73592979,47.84382543,47.76743066,47.8335576,47.51682286,47.82758059,48.14231856,47.83974927,48.02924153,48.13583509,48.0464798,48.27216399,48.37806926,48.01806752,47.60671752,47.53793349,46.39942278,46.82501221,46.99274622,47.49967547,47.45170923,47.35098754
Mexico,MEX,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.123,58.206,58.715,59.289,59.325,59.401,59.464,60.784,60.475,59.699,59.571,58.936,58.457,58.815,59.375,60.12,60.875,60.921,60.638,60.556,60.391,60.526,61.221,61.033,60.476,60.552,60.427,60.209,60.429,61.12,56.426,59.925,60.946,61.743,61.635,61.609
Marshall Islands,MHL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.81972109,66.64888856,66.5132901,66.28874613,66.26375017,66.117513,65.93145651,65.83995491,65.73033971,65.60085303,65.39100884,65.18755134,64.92808157,64.76193746,64.61542665,64.42834048,64.0645471,63.81376039,63.4241242,63.14252571,62.77871056,62.53531765,62.25152252,61.95687004,61.72677693,61.60349539,61.38625733,61.1554535,60.9613885,60.79337052,59.22418067,60.184619,60.5089903,60.89935623,60.84768771,60.70409821
